Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,,,,,,,
24422,Hail,4149,13/11/2015 5:00,UMINA,NSW,-33.5151,151.2984,Online videos show clear large hail at Umina around 4pm (estimated by Michael Logan as about 4cm).,,,,,,,
24423,Hail,4150,13/11/2015 8:15,SINGLETON,NSW,-32.5651,151.1678,Online report (Weatherzone forum) of 3.5cm hail near Singleton around 7:15pm (matches organised storm on radar),,,,,,,
24424,Rain,5427,14/11/2015 3:30,YOUNG,NSW,-34.2984,148.3012,40mm in 30 minutes to 3pm at Young AWS,,,,,,,
24424,Rain,5428,14/11/2015 3:30,YOUNG,NSW,-34.2984,148.3012,55mm in 60 minutes between 2:30 and 3:30pm at Young AWS,,,,,,,
24425,Rain,5429,14/11/2015 7:55,CASINO AIRPORT,NSW,-28.8817,153.0511,55mm in 30 minutes to 7:25pm at Casino AWS,,,,,,,
24426,Hail,4151,22/11/2015 6:50,ASHFORD,NSW,-29.3151,151.0845,50c hail size reported at Ashford via SES,,,,,,,
24427,Hail,4152,23/11/2015 4:20,YAMBA,NSW,-29.4401,153.3595,50c hail reported at Yamba from Higgins FB photo,,,,,,,
24427,Hail,4153,23/11/2015 4:30,RAPPVILLE,NSW,-29.0817,152.9511,golf ball sized hail reported @ Rappville. source unknown.,,,,,,,
24428,Hail,4154,23/11/2015 7:10,ALSTONVILLE,NSW,-28.8317,153.4345,Golf ball hail on northern NSW Storm Chasers FB page at Alstonville,,,,,,,
24429,Hail,4155,23/11/2015 7:30,TABULAM,NSW,-28.854,152.5164,Tabulam Storm Spotter reports 4cm hail,,,,,,,
24430,Rain,5430,28/11/2015 19:20,Grafton,NSW,-29.6817,152.9345,52.4mm in 60min @ Pillar Valley (Environmon),,,,,,,
24431,Hail,4156,29/11/2015 2:58,Bellingen,NSW,-30.4484,152.9011,4.5cm hailstones reported from storm spotter near Bellingen.,,,,,,,
24431,Hail,4170,29/11/2015 3:00,BELLINGEN,NSW,-30.4484,152.9011,"Hailstones up to 7cm in diameter (3cm most common size) reported by a spotter at Kalang Valley (southwest of Bellingen), with reports of roof and car damage.",,,,,,,
24432,Hail,4171,29/11/2015 5:00,CLUNES,NSW,-28.7317,153.4011,"Hailstones up to 3cm in diameter (2cm most common size) reported by a spotter at Clunes (northwest of Ballina), with reports of some tree branches snapped off in the area and gutter overflows.",,,,,,,
24432,Hail,4157,29/11/2015 5:28,Lismore,NSW,-28.8151,153.2845,4cm hail reported at Lismore by storm spotter.,,,,,,,
24432,Hail,4158,29/11/2015 5:30,Tatham,NSW,-28.9317,153.1678,Photos posted online on the Northern NSW Severe Weather Facebook page with hail clearly 5cm in diameter at Tatham (ruler shown next to the hailstone). 4cm hail also reported at Lismore at a similar time.,,,,,,,
24432,Rain,5431,29/11/2015 5:30,Repentance Creek,NSW,-28.6317,153.4011,43mm in 30 min @ Repentance (Coopers Creek) - Environmon,,,,,,,
24432,Wind,7483,29/11/2015 6:00,Lismore,NSW,-28.8151,153.2845,Channel 7 News Twitter feed reports structural collapse of the Lismore Base Hospital maternity ward following the severe storm. No fatalities were reported with all persons accounted for. Lismore Airport AWS recorded a 47kt gust at 4.04pm before being damaged to a degree where it could no longer report data.,,,,,,,
24432,Rain,5432,29/11/2015 6:10,Byron Bay,NSW,-28.6317,153.6178,53mm in 30min @ Belongil Creek (Environmon),,,,,,,
24434,Hail,4159,1/12/2015 4:50,Rappville,NSW,-29.0817,152.9511,3cm hail reported at Rappville from storm spotter.,,,,,,,
24435,Wind,7484,1/12/2015 5:58,Armidale,NSW,-30.5437,151.62,54kt gust @ YARM,,,,,,,
24436,Rain,5433,2/12/2015 8:16,Wooli,NSW,-29.8567,153.2678,42mm in 30min @ Wooli River Caravan Park (Environmon),,,,,,,
24437,Waterspout,7,4/12/2015 2:00,,,-35.4236,149.0894,"Member of the public reported a fast rotating column"" that ripped some roof tiles off his property in Tuggeranong", ACT. The event lasted 20-30 seconds in total. No indication of funnel width, path length or direction of movement. Satellite data showed no cloud in the area at the time. Surface observations T=27C, Td=4C," indicate a dust devil was the most likely cause.""",,,
24438,Hail,4160,9/12/2015 4:40,Kempsey,NSW,-31.0817,152.8345,Photos online from Facebook show hailstones which are estimated to be 2cm in size (hose piece shown for comparison),,,,,,,
24441,Hail,4161,9/12/2015 7:30,Bonville,NSW,-30.3817,153.0511,Second-hand report of 2cm hail at Bonnville from a friend of storm spotter Halden Boyd. Report also includes 30mm in 15min using a standard 25mm gauge with overflow container.,,,,,,,
24442,Wind,7485,9/12/2015 9:05,Bankstown,NSW,-33.9067,151.0429,48kt gust @ YSBK.,,,,,,,
24443,Rain,5434,9/12/2015 8:30,Jilliby,NSW,-33.2484,151.3845,41mm in 30min at Jilliby (Environmon),,,,,,,
24444,Rain,5435,9/12/2015 9:00,Grafton,NSW,-29.6817,152.9345,53mm in 30min @ YGFN AWS.,,,,,,,
24445,Hail,4162,9/12/2015 9:45,Frenchs Forest,NSW,-33.7484,151.2012,Hugh Bruist rings in to RFC reporting 2cm hail at Frenchs Forest. Consistent with strong storm on radar moving into the area.,,,,,,,
24446,Rain,5436,10/12/2015 2:15,Stannifer,NSW,-29.8651,151.2178,47mm in 60min @ Stannifer (Environmon).,,,,,,,
24447,Rain,5437,10/12/2015 4:35,Pokolbin,NSW,-32.7984,151.2845,48mm in 60min @ Pokolbin (Environmon).,,,,,,,
24448,Wind,7486,10/12/2015 6:30,Murwillumbah,NSW,-28.3317,153.3845,"SES reported wind damage from storms in Murwillumbah, including a number of trees down on roads, and an iron roof ripped off one property. No estimate on wind gust but radar shows a strong cell moving through the region close to the time of the report.%D",,,,,,,
24449,Wind,7487,9/12/2015 9:30,Kahibah,NSW,-32.9651,151.7011,"Storm spotter reports wind gusts exceeding 48kt, although no qualifying remarks to support estimate (i.e. no specific mention of damage in his comment section). Radar shows strong, possibly left moving supercell at time of report. Bankstown AP recorded a 48kt gust from a separate storm earlier in the day, so environment looks to be supportive of wind gusts.%D",,,,,,,
24451,Wind,7488,15/12/2015 22:15,Bellambi,NSW,-34.3651,150.9179,49kt gust @ Bellambi Point. This is the first severe observation of this event.,,,,,,,
24451,Hail,4163,15/12/2015 23:25,Cronulla,NSW,-34.0484,151.1512,"Numerous pictures from Facebook, Channel 9 News Twitter and online media reports of giant hail affecting Cronulla. Estimate from pictures looks to be tennis ball size (about 6cm). LGA: Sutherland Shire.",,,,,,,
24451,Tornado,1298,15/12/2015 23:30,Kurnell,NSW,-34.0151,151.2012,"A clear and narrow damage path was noted during this event which is supported by the radar signatures at the time. The strongest evidence to support tornadic activity is a gust of 213km/h at Kurnell AWS at 10.33am, with SES reports confirming the removal of rooves from houses and uprooting of mature trees in the area. A range of images from online social and news media also show damage to a number of properties in Kurnell, an over turned truck, and the partial removal of the roof of the desalination plant. The strength of the observed wind gust and onsite visual evidence of the damage place this tornado in the F2 category. Later reports emerged (~11.40am) from head office media stating a number of callers from Bondi Beach sighting a tornado. Based on radar data at this time and no specific damage reports it was most likely offshore. LGA: Sutherland Shire.",,,,,,,
24451,Wind,7495,15/12/2015 23:45,Port Botany,NSW,-33.9817,151.2012,77kt gust @ Port Botany. LGA: The City of Randwick.,,,,,,,
24451,Wind,7496,15/12/2015 23:50,Little Bay,NSW,-33.9817,151.2512,60kt gust @ Little Bay. LGA: City of Randwick.,,,,,,,
24452,Rain,5439,15/12/2015 22:00,Vincentia,NSW,-35.0651,150.6846,96mm in 120min @ Vincentia - Environmon.,,,,,,,
24452,Rain,5438,15/12/2015 22:30,St Georges Basin,NSW,-35.0984,150.6012,144mm in 60min @ Island Pt Road (St Georges Basin) - Environmon.,,,,,,,
24453,Hail,4167,16/12/2015 2:00,Blackheath,NSW,-33.6317,150.2846,3cm hail reported from storm spotter at Blackheath. Hail coverage described as light to moderate on lawns with the most common size around 1cm. LGA: City of Blue Mountains.,,,,,,,
24455,Wind,7498,16/12/2015 2:00,Kurnell,NSW,-34.0151,151.2012,60kt gust @ Kurnell. LGA: Sutherland Shire.,,,,,,,
24455,Wind,7497,16/12/2015 2:02,Port Botany,NSW,-33.9817,151.2012,68kt gust @ Port Botany. This was produced by a second cell tracking along the coastal fringe in the early afternoon. LGA: City of Randwick.,,,,,,,
24455,Wind,7499,16/12/2015 2:03,Botany,NSW,-33.9484,151.2012,55kt gust @ Sydney Airport. LGA: City of Botany Bay.,,,,,,,
24455,Rain,5441,16/12/2015 2:15,Rose Bay,NSW,-36.4317,150.0512,55mm in 30min @ Rose Bay. LGA: Waverley Council.,,,,,,,
24456,Wind,7500,16/12/2015 4:42,Coonamble,NSW,-30.9317,148.3679,55kt gust @ YCNM from a line of thunderstorms.,,,,,,,
24456,Wind,7501,16/12/2015 8:20,Moree,NSW,-29.4651,149.8345,63kt gust @ YMOR from a line of thunderstorms.,,,,,,,
24457,Wind,7502,20/12/2015 6:22,Griffith,NSW,-34.2818,146.0346,50kt gust @ YGTH.,,,,,,,
24458,Wind,7503,20/12/2015 8:14,Wagga Wagga,NSW,-35.1152,147.3679,50kt gust @ YSWG.,,,,,,,
24459,Wind,7505,20/12/2015 12:45,Parkes,NSW,-33.1317,148.1679,51kt gust @ YPKS.,,,,,,,
24460,Rain,5444,21/12/2015 7:25,Bylong,NSW,-32.4401,150.1151,41mm in 30min @ Bylong.,,,,,,,
24461,Rain,5446,24/12/2015 23:40,Fernleigh,NSW,-28.7651,153.5011,72mm in 120min @ Fernleigh - Environmon.,,,,,,,
24462,Rain,5447,26/12/2015 5:30,Williamtown,NSW,-32.8151,151.8428,38mm in 30min @ YWLM from a line of thunderstorms. LGA: Port Stephens Council.,,,,,,,
24462,Rain,5448,26/12/2015 6:50,Nabiac,NSW,-32.0984,152.3845,36mm in 30min @ Nabiac from a line of thunderstorms - Environmon.,,,,,,,
24463,Waterspout,60,3/01/2016 1:35,,,-33.668,151.323,"Media reports of a waterspout off the coast of Bungan Beach, Mona Vale approximately 12:35pm. Stream showers moving through the region at the time, possibly with towering cumulus. Funnel very thin and ropey, almost extending to the water surface. Spray ring visible.%D Media Article: https://weather.com/news/weather/news/boats-flee-giant-waterspout-near-sydney-australia.",,,,,,,
24464,Rain,5450,5/01/2016 6:15,Duri,NSW,-31.2151,150.8178,65.6mm in 60min @ Duri - Environmon.,,,,,,,
24465,Hail,4168,12/01/2016 4:42,Nymboida,NSW,-29.9317,152.7178,Storm Spotter Haldyn Boyd reports hail 5 to 10 cent piece in size (about 2cm) between Grafton and Dorrigo (estimate near Nymboida based on the radar data).,,,,,,,
24466,Rain,5451,13/01/2016 5:20,Ben Lomond,NSW,-30.0151,151.6511,42mm in 30min @ Ben Lomond - Environmon.,,,,,,,
24467,Wind,7512,13/01/2016 5:30,Wentworth,NSW,-34.108,141.9163,"Storm Spotter from Wentworth estimates wind gusts of 48kt from storms moving into his area around 4.30pm. This seems consistent with the radar data. He included some qualifying remarks: "" Some rooves and antennas damaged and blown down. Range hood at one shop dislodged."" This report is also consistent with wind gusts of 47kt observed at Mildura (20km to the SE) at 4.39pm.",,,,,,,
24468,Wind,7513,14/01/2016 3:15,CAMDEN,NSW,-34.0567,150.6929,52kt gust @ YSCN. LGA: Camden Council.,,,,,,,
24469,Wind,7524,14/01/2016 3:41,BONNYRIGG,NSW,-33.8901,150.8846,48kt gust reported at Bonnyrigg from a storm spotter (measured gust). Qualifying comments include tree branches which were snapped and a shade cloth which was torn.,,,,,,,
24469,Wind,7514,14/01/2016 3:57,BANKSTOWN,NSW,-33.9067,151.0429,50kt gust @ YSBK. LGA: City of Bankstown.,,,,,,,
24469,Wind,7515,14/01/2016 4:07,BANKSTOWN,NSW,-33.9067,151.0429,53kt gust @ YSBK. LGA: City of Bankstown.,,,,,,,
24469,Wind,7516,14/01/2016 4:12,BANKSTOWN,NSW,-33.9067,151.0429,58kt gust @ YSBK. LGA: City of Bankstown.,,,,,,,
24469,Wind,7517,14/01/2016 4:18,BOTANY,NSW,-33.9484,151.2012,53kt gust @ Sydney Airport (YSSY) from a line of thunderstorms. LGA: City of Botany Bay.,,,,,,,
24469,Wind,7519,14/01/2016 4:19,PORT BOTANY,NSW,-33.9817,151.2012,55kt gust @ Port Botany from a line of thunderstorms. LGA: City of Randwick.,,,,,,,
24469,Wind,7518,14/01/2016 4:20,BOTANY,NSW,-33.9484,151.2012,66kt gust @ Sydney Airport (YSSY) from a line of thunderstorms. LGA: City of Botany Bay.,,,,,,,
24469,Wind,7520,14/01/2016 4:21,PORT BOTANY,NSW,-33.9817,151.2012,66kt gust @ Port Botany from a line of thunderstorms. LGA: City of Randwick.,,,,,,,
24470,Rain,5452,14/01/2016 6:05,YARRAS,NSW,-33.3651,149.6679,88mm in 60min @ Yarras from slow moving storms (source: Environmon).,,,,,,,
24471,Rain,5453,21/01/2016 3:50,POMEROY,NSW,-34.6567,149.5012,41mm in 60min @ Pomeroy (about 17km WNW of Goulburn).,,,,,,,
24472,Wind,7521,21/01/2016 4:40,FYSHWICK,NSW,-35.3333,149.1667,56kt gust @ YSCB from a thunderstorm moving from the NW.,,,,,,,
24473,Rain,5454,21/01/2016 4:57,YOUNG,NSW,-34.2984,148.3012,33.4mm in 30min @ YYNG.,,,,,,,
24474,Rain,5455,22/01/2016 3:30,BYLONG,NSW,-32.4401,150.1151,36mm in 30min @ Bylong - Environmon.,,,,,,,
24475,Tornado,1299,22/01/2016 5:00,JERRYS PLAINS,NSW,-32.4817,150.9011,"A highly organised supercell thunderstorm was evident on radar west of Jerrys Plains around 3pm. This cell tracked slowly east towards Singleton by 4.30pm, then northeast towards Nabiac by 6.30pm. Doppler radar showed a clearly defined low level velocity couplet lasting for over an hour with this storm, weakening once the cell tracked past Singleton. The SES reported significant damage at Doyles Creek and Singleton, including some roofs partially or fully lifted off, trees down on roads, and some trees crushing cars. Secondhand reports (friend of a storm spotter) were received of tornado damage at the Darley and Coolmore Horse Studs and mines including trees ripped out of the ground. The location of this report is consistent with the position of the low level velocity couplet. One photo on social media shows a mature tree with large branches broken off and a wire fence bent over at Jerrys Plains, with all debris aligned in the same direction. Tornadic activity seems likely but difficult to estimate path lengths or EF scales without more detailed investigation.",,,,,,,
24475,Rain,5456,22/01/2016 7:35,NABIAC,NSW,-32.1067,152.3261,71mm in 60min @ Nabiac. This fell from the same supercell which tracked through Jerrys Plains and Singleton earlier in the afternoon.,,,,,,,
24476,Wind,7522,22/01/2016 11:22,TIBOOBURRA,NSW,-29.4152,142.0346,73kt gust @ YTIB.,,,,,,,
24477,Wind,7523,23/01/2016 2:50,BOWRAVILLE,NSW,-30.6483,152.8511,SES reports of a house in Bowraville with half its roof blown off following a line of storms passing through. Estimated time from radar ~1.50pm. Numerous trees were also reported to have fallen on roads in the area.,,,,,,,
24478,Hail,4169,12/10/2015 3:09,CAMDEN,NSW,-34.0567,150.6929,2cm hail reported at Camden from a storm spotter. Reports of some dented vehicles and gutter overflow. LGA: Camden Council.,,,,,,,
24479,Rain,5457,25/01/2016 1:15,GUYRA,NSW,-30.2151,151.6678,43mm in 60min @ Guyra from slow moving storms.,,,,,,,
24480,Wind,7525,25/01/2016 5:00,MUDGEE,NSW,-32.5817,149.5846,52kt gust @ YMDG.,,,,,,,
24481,Hail,4172,25/01/2016 8:30,TUGGERANONG,NSW,-35.4167,149.1,"Numerous media articles (ABC news, Canberra Times, SMH) showing hail which impacted areas of the ACT from Tuggeranong to Belconnen. Storm spotter Gavin O'Brien reports hail the size of golf balls"" at Gilmore (about 4km east of Tuggeranong). There were other (second hand) reports of golf ball sized hail @ Tuggeranong which seems roughly consistent with photos posted on facebook. The ACT SES reported over 500 RFA's.""",,,,,,,
24482,Rain,5458,25/01/2016 5:20,YARRAS,NSW,-33.3651,149.6679,51mm in 30min at Yarras (Mt Seaview) - Environmon.,,,,,,,
24483,Rain,5459,25/01/2016 10:20,INGLEBURN,NSW,-33.9984,150.8512,"139mm recorded in 2 hours @ Ingleburn (southwest Sydney) from a line of stationary storms, with 72mm falling in 1 hour. The SES reported significant flash flooding at a number of suburbs in the Sydney Metropolitan, with 8 flood rescues performed at: Elanora Heights, Macquarie Fields, Claymore, Ingleburn, Roseville, Minto, Cromer, and Bow Bowing. LGA (Ingleburn): City of Campbelltown.",,,,,,,
24484,Rain,5460,26/01/2016 23:00,WALGETT,NSW,-30.0317,148.1012,"64mm in 2 hours @ YWLG, with 46.2mm recorded in 1 hour.",,,,,,,
24485,Wind,7526,28/01/2016 5:58,BADGERYS CREEK,NSW,-33.8969,150.7281,55kt gust @ Badgerys Creek from an isolated thunderstorm tracking across western Sydney. LGA: City of Liverpool.,,,,,,,
24486,Wind,7527,28/01/2016 23:14,THREDBO,NSW,-36.5063,148.3056,50kt gust @ Thredbo.,,,,,,,
24487,Rain,5461,29/01/2016 1:45,GREYSTANES,NSW,-33.8151,150.9346,40mm in 30 min @ Greystanes (western Sydney). LGA: City of Holroyd.,,,,,,,
24487,Wind,7531,29/01/2016 2:30,GUILDFORD,NSW,-33.8484,150.9846,"Between 1 and 2pm an article video (SMH) shows storm damage in Sydney area, including: wall of building collapsed at Guildford damaging cars; very large gum tree uprooted in Blaxland (greater than 30m in length).",,,,,,,
24487,Wind,7528,29/01/2016 3:00,LUCAS HEIGHTS,NSW,-34.0475,151.15,49kt gust @ Lucas Heights from an approaching line of thunderstorms. LGA: Sutherland Shire.,,,,,,,
24488,Wind,7529,29/01/2016 5:48,CASINO,NSW,-28.8484,153.0511,51kt gust @ Casino.,,,,,,,
24488,Wind,7530,29/01/2016 5:52,CASINO,NSW,-28.8484,153.0511,53kt gust @ Casino.,,,,,,,
24488,Wind,7532,29/01/2016 6:00,CORAKI,NSW,-28.9734,153.2595,"SES reports of significant roof damage to a number of properties in Ballina and Coraki, together with trees down on roads. Wind gust of 49kt recorded @ Casino about 20min earlier from same storm.",,,,,,,
24489,Rain,5463,29/01/2016 11:00,INGLEBURN,NSW,-33.9984,150.8512,36mm in 30min @ Ingleburn (southwest Sydney) from a line of slow moving thunderstorms. LGA: City of Campbelltown.,,,,,,,
24489,Rain,5464,29/01/2016 11:00,KENTLYN,NSW,-34.0901,150.8262,36mm in 30min @ Kentlyn (southwest Sydney) from a line of slow moving thunderstorms. LGA: City of Campbelltown.,,,,,,,
24489,Rain,5462,29/01/2016 11:15,WORONORA,NSW,-34.0317,151.0512,34.5mm in 30min @ Woronora (southern Sydney) from a line of slow moving thunderstorms. LGA: Sutherland Shire.,,,,,,,
